bugID,hour,week_day,month_day,month,year_day,component,title_size,platform,severity,priority,cc_count,comment_size,invalid_status,is_closed,patch_count,fixing_time,reopened_count,triaging_time,uptime,developer_count,reporter_exp,assignee_exp,region
394818,18,Mon,3,Sep,246,23,8,x86,critical,P2,9,65,YES,1,0,4167,0,85.87,42.0,11,39,2,isolated
394970,17,Tue,4,Sep,247,23,10,All,critical,--,10,69,NO,1,1,1248,0,-1,71.0,12,40,38,isolated
394980,19,Tue,4,Sep,247,23,9,x86,critical,--,4,64,YES,1,0,980,0,-1,369.0,4,41,12,isolated
395575,3,Sun,9,Sep,252,134,11,x86,critical,--,7,86,YES,1,0,900,0,-1,207.0,8,44,6,moderate
395581,7,Sun,9,Sep,252,186,5,All,critical,--,13,128,NO,1,2,4438,0,0.02,93.5,18,1,1,isolated
398253,3,Tue,2,Oct,275,23,10,x86,critical,P4,6,228,YES,1,0,30549,0,-1,121.0,8,42,7,isolated
398345,18,Tue,2,Oct,275,23,11,x86,critical,--,3,69,YES,1,0,851,0,-1,254.0,5,43,39,isolated
398733,8,Fri,5,Oct,278,23,11,x86,critical,P3,6,54,NO,1,2,804,0,-1,101.0,9,44,13,isolated
399951,23,Mon,15,Oct,288,297,6,x86,critical,P3,7,83,NO,1,0,645,0,-1,148.0,10,45,3,isolated
400180,12,Wed,17,Oct,290,111,8,x86,critical,--,4,105,YES,1,0,15488,0,-1,38.0,6,1,4,isolated
400185,12,Wed,17,Oct,290,49,10,x86,critical,P3,10,69,NO,1,1,1529,0,-1,207.0,12,45,2,moderate
400244,22,Wed,17,Oct,290,23,6,x86,critical,P2,7,164,NO,1,1,1060,0,-1,479.0,9,46,14,isolated
401042,17,Wed,24,Oct,297,23,10,x86,critical,P3,15,64,NO,1,5,9835,0,38.98,103.0,17,46,17,isolated
404209,20,Sat,17,Nov,321,16,7,x86,critical,P3,10,118,NO,1,3,424,0,-1,61.5,9,47,4,skewed
404616,12,Tue,20,Nov,324,31,11,x86,critical,P2,9,109,YES,1,0,2619,0,-1,43.0,11,47,40,isolated
406380,17,Sat,1,Dec,335,23,8,All,critical,P2,10,142,NO,1,3,814,0,-1,148.0,8,48,18,isolated
406524,23,Sun,2,Dec,336,279,12,x86,critical,--,10,135,NO,1,0,13680,0,-1,338.5,11,1,41,isolated
407749,8,Mon,10,Dec,344,159,9,x86,critical,--,2,616,YES,1,0,27867,0,-1,490.0,5,1,42,moderate
407792,12,Mon,10,Dec,344,111,16,x86,normal,--,3,162,YES,1,0,16943,0,-1,714.5,5,1,5,isolated
408103,13,Wed,12,Dec,346,149,7,All,normal,--,7,956,NO,0,2,-1,0,3.54,24.0,10,1,7,isolated
408518,20,Sat,15,Dec,349,277,3,x86,critical,P2,11,70,YES,1,0,12548,0,-1,226.0,12,4,43,isolated
408535,23,Sat,15,Dec,349,7,16,x86,critical,--,5,106,NO,1,0,15334,0,-1,113.0,7,1,44,isolated
413079,20,Fri,18,Jan,18,23,6,x86,critical,P2,11,142,YES,1,0,5150,0,-1,42.0,9,49,15,isolated
413842,8,Thu,24,Jan,24,30,9,x86,critical,--,5,302,NO,0,0,26555,1,-1,8.0,6,1,45,high
414451,14,Mon,28,Jan,28,22,10,x86,normal,--,7,138,NO,0,1,-1,0,11.92,384.0,10,1,8,isolated
416461,16,Fri,8,Feb,39,23,10,All,critical,P3,14,55,NO,1,0,7274,0,-1,653.0,16,48,19,isolated
416734,14,Sun,10,Feb,41,23,8,x86,critical,P3,10,81,YES,1,0,719,0,-1,238.0,10,50,46,isolated
421833,17,Sun,9,Mar,69,31,11,x86,critical,P1,18,137,NO,1,1,2635,0,109.72,984.0,15,49,4,isolated
422118,8,Tue,11,Mar,71,588,5,x86,normal,P2,6,151,NO,1,3,195,0,-1,7.0,11,2,4,isolated
422178,11,Tue,11,Mar,71,177,9,x86,critical,--,12,130,NO,1,0,1183,0,-1,127.0,11,1,1,moderate
424770,5,Mon,24,Mar,84,271,15,x86,critical,--,4,823,NO,0,1,-1,0,0.72,129.0,7,1,47,moderate
425499,13,Thu,27,Mar,87,111,15,All,critical,--,17,119,NO,1,0,121,0,-1,54.5,12,1,6,moderate
425603,22,Thu,27,Mar,87,53,3,All,critical,--,7,923,NO,0,1,-1,0,1070.77,7.0,4,13,48,skewed
425936,7,Sat,29,Mar,89,119,15,x86,critical,--,9,1203,YES,1,0,34735,0,-1,1.0,10,1,49,isolated
427718,1,Tue,8,Apr,99,111,3,All,critical,P3,33,1321,NO,0,0,-1,0,-1,277.0,29,2,7,isolated
428263,1,Thu,10,Apr,101,298,7,x86,critical,--,12,134,NO,1,3,4524,0,0.89,446.0,12,51,16,isolated
428550,11,Fri,11,Apr,102,277,12,x86,critical,--,11,106,YES,1,1,12582,0,-1,269.0,11,1,50,isolated
429080,23,Mon,14,Apr,105,39,8,x86,critical,--,2,118,YES,1,0,15104,0,-1,100.0,5,1,51,moderate
429442,20,Wed,16,Apr,107,119,4,All,critical,--,29,59,NO,1,4,473,0,-1,29.0,29,6,1,isolated
430593,17,Wed,23,Apr,114,31,16,x86,critical,--,6,142,NO,1,0,8372,0,-1,549.0,8,1,52,isolated
430800,6,Fri,25,Apr,116,23,9,All,critical,--,13,81,NO,1,2,6048,0,-1,1.0,14,50,8,isolated
430814,9,Fri,25,Apr,116,16,7,x86,critical,--,8,58,NO,1,1,53,0,-1,378.0,12,51,20,moderate
431060,10,Sun,27,Apr,118,539,9,x86,critical,--,11,150,YES,1,0,15843,0,-1,338.0,12,1,53,isolated
431260,18,Mon,28,Apr,119,297,12,All,critical,P3,11,73,YES,1,3,5802,0,-1,436.0,12,52,3,moderate
431705,10,Thu,1,May,122,23,9,All,critical,P3,11,68,NO,1,6,5282,0,-1,153.0,13,53,21,isolated
431906,13,Fri,2,May,123,119,10,x86,critical,--,5,77,YES,1,0,5926,0,-1,37.0,6,54,6,moderate
432114,7,Sun,4,May,125,9,13,x86,critical,P3,12,68,NO,1,4,6979,0,5.38,53.5,17,55,1,isolated
433326,7,Mon,12,May,133,720,8,x86,major,--,12,168,YES,1,0,13539,0,4.08,53.5,10,4,1,isolated
433594,14,Tue,13,May,134,35,8,x86,critical,P1,7,110,NO,1,2,382,1,-1,41.0,11,1,1,isolated
433758,13,Wed,14,May,135,6,6,x86,critical,--,12,61,NO,1,1,505,0,6.74,66.0,14,5,9,isolated
435128,17,Wed,21,May,142,30,11,x86,critical,--,7,120,NO,1,2,1165,0,40.53,0.0,9,56,7,isolated
435756,6,Mon,26,May,147,498,14,x86,critical,--,32,7643,YES,0,2,5122,1,-1,942.5,35,5,1,skewed
436232,21,Wed,28,May,149,298,29,x86,critical,--,15,2177,NO,0,0,-1,0,-1,2.0,15,14,54,moderate
436241,23,Wed,28,May,149,279,5,x86,critical,--,3,127,YES,1,0,11471,0,-1,673.5,4,1,55,skewed
436817,16,Sun,1,Jun,153,31,11,x86,critical,--,2,238,NO,1,0,446,0,-1,158.5,6,1,56,high
437142,16,Tue,3,Jun,155,23,7,All,critical,P2,14,152,NO,1,4,4201,0,-1,153.0,16,52,12,isolated
437449,10,Thu,5,Jun,157,53,6,All,critical,P2,22,125,NO,1,3,13002,0,538.8,238.0,19,1,1,isolated
440195,16,Wed,18,Jun,170,271,9,x86,critical,--,0,227,YES,1,0,29684,0,-1,241.0,2,2,57,isolated
440473,10,Thu,19,Jun,171,111,6,All,critical,P2,11,88,NO,1,2,147,0,-1,458.0,11,1,3,skewed
440969,3,Sat,21,Jun,173,279,18,x86,critical,--,17,152,NO,1,0,10932,0,-1,338.0,20,1,58,isolated
441133,6,Sun,22,Jun,174,297,11,x86,critical,--,8,1147,YES,1,0,37441,0,-1,110.0,11,1,17,isolated
441559,8,Tue,24,Jun,176,23,14,x86,critical,--,6,80,YES,1,0,8538,0,-1,4.0,7,1,59,isolated
441714,19,Tue,24,Jun,176,7,8,x86,normal,--,12,116,NO,1,1,8467,0,-1,380.0,11,1,8,isolated
446181,6,Sat,19,Jul,201,23,9,All,critical,--,4,105,NO,1,0,2047,0,-1,292.0,4,57,22,high
452157,18,Mon,25,Aug,238,23,6,All,critical,P3,9,86,NO,1,3,1103,0,-1,532.0,10,53,4,isolated
452318,15,Tue,26,Aug,239,942,8,x86,critical,--,1,163,YES,1,0,14248,0,-1,125.0,5,1,1,isolated
452913,1,Sat,30,Aug,243,111,3,All,critical,P1,13,144,NO,1,6,1899,0,-1,595.0,13,1,2,isolated
456196,10,Sat,20,Sep,264,39,12,All,critical,--,7,111,NO,1,5,643,0,-1,392.0,8,58,23,isolated
457223,6,Fri,26,Sep,270,720,10,x86,normal,--,6,111,YES,1,0,11891,0,-1,38.0,4,6,60,moderate
457521,2,Sun,28,Sep,272,111,3,x86,critical,--,12,112,NO,1,3,1425,0,-1,63734.0,12,2,3,isolated
457898,12,Tue,30,Sep,274,573,7,x86,normal,--,4,99,YES,1,0,8499,0,-1,127.0,5,2,61,moderate
463350,20,Wed,5,Nov,310,23,7,All,critical,P3,12,154,NO,1,1,4408,0,-1,3593.0,13,54,18,isolated
464389,17,Tue,11,Nov,316,7,17,x86,critical,--,10,1096,YES,1,1,16670,0,295.32,703.0,15,1,9,isolated
465832,15,Wed,19,Nov,324,754,10,All,critical,P2,10,95,NO,1,3,458,0,-1,847.0,9,55,1,isolated
466659,7,Tue,25,Nov,330,111,13,x86,critical,P2,12,101,YES,1,0,3752,0,-1,528.5,15,1,2,isolated
467080,6,Fri,28,Nov,333,23,9,All,critical,--,6,82,NO,1,0,230,0,-1,198.0,9,59,24,moderate
467493,21,Mon,1,Dec,336,23,10,x86,critical,P2,12,102,YES,1,1,1054,0,-1,206.0,12,56,19,isolated
467499,23,Mon,1,Dec,336,111,13,All,critical,--,10,160,NO,1,2,1380,0,-1,277.0,12,1,9,isolated
468630,8,Tue,9,Dec,344,111,4,x86,critical,--,2,136,YES,1,0,8787,0,-1,21.0,4,1,8,skewed
472450,0,Wed,7,Jan,7,111,10,All,critical,P2,37,125,NO,1,1,1001,0,14.56,862.0,35,3,10,isolated
472776,18,Thu,8,Jan,8,297,7,All,critical,P2,13,141,NO,1,2,1110,0,-1,251.0,15,57,20,high
473282,19,Mon,12,Jan,12,111,4,All,critical,P1,9,136,NO,1,2,354,0,0.02,498.5,8,4,10,isolated
473435,13,Tue,13,Jan,13,111,10,x86,critical,--,5,435,YES,1,0,25334,0,-1,1.0,5,2,9,isolated
474080,17,Fri,16,Jan,16,111,21,All,critical,--,9,163,YES,1,0,1293,0,-1,153.0,11,1,3,isolated
475084,13,Fri,23,Jan,23,119,4,All,critical,--,11,644,NO,1,0,29329,0,-1,140.0,14,1,62,skewed
476547,16,Mon,2,Feb,33,134,9,x86,critical,--,14,604,NO,1,3,6125,0,-1,148.0,15,58,21,isolated
476653,7,Tue,3,Feb,34,111,4,x86,critical,P2,10,171,NO,1,6,521,0,-1,74.5,10,5,1,isolated
478033,9,Wed,11,Feb,42,111,7,x86,major,--,4,73,YES,1,0,24696,0,-1,498.5,4,1,10,isolated
478478,13,Fri,13,Feb,44,11,14,x86,normal,--,4,238,NO,1,0,28150,0,-1,24.0,6,1,63,isolated
478527,20,Fri,13,Feb,44,23,6,x86,critical,P2,13,120,NO,1,0,3854,0,-1,101.0,15,59,64,isolated
479353,17,Thu,19,Feb,50,111,11,All,critical,P2,10,158,NO,1,3,127,0,0.65,656.0,7,6,1,isolated
479567,0,Sat,21,Feb,52,111,15,x86,critical,P2,9,119,NO,1,0,321,0,-1,498.5,5,7,11,isolated
481302,16,Tue,3,Mar,62,111,15,All,critical,P2,15,122,NO,1,0,312,0,-1,498.5,16,1,12,isolated
482783,13,Wed,11,Mar,70,111,4,All,critical,--,7,128,NO,1,1,10,0,0.25,104.0,7,8,4,moderate
482849,17,Wed,11,Mar,70,53,3,All,critical,--,13,811,NO,0,0,-1,0,-1,333.5,10,1,65,high
484177,5,Thu,19,Mar,78,498,5,x86,normal,--,7,87,YES,1,0,500,0,-1,181.5,9,7,66,moderate
484499,17,Fri,20,Mar,79,39,6,x86,critical,--,6,2118,NO,0,0,4411,1,-1,42.0,7,1,67,moderate
485003,10,Tue,24,Mar,83,297,3,x86,critical,--,12,948,NO,1,0,8482,1,-1,297.0,12,3,68,moderate
485941,8,Mon,30,Mar,89,23,7,All,critical,P1,40,1903,NO,0,1,-1,0,0.85,198.0,31,1,69,high
486269,0,Wed,1,Apr,91,31,16,All,critical,P2,18,165,NO,1,2,157,0,-1,549.0,14,2,5,isolated
487271,12,Tue,7,Apr,97,111,10,All,critical,P1,14,105,NO,1,3,32,0,0.36,498.5,16,2,11,isolated
487317,15,Tue,7,Apr,97,111,24,x86,normal,--,4,125,YES,1,0,647,0,-1,1329.5,4,3,13,isolated
487619,7,Thu,9,Apr,99,119,5,x86,critical,--,5,83,NO,0,0,-1,0,-1,253.0,6,2,70,moderate
488421,21,Tue,14,Apr,104,111,15,All,critical,P2,9,126,NO,1,2,17,0,0.19,101.0,9,9,12,isolated
488848,7,Fri,17,Apr,107,111,11,x86,critical,--,8,122,YES,1,0,88,0,-1,4.0,7,10,14,isolated
490164,14,Sat,25,Apr,115,119,3,x86,critical,--,19,1804,NO,0,0,-1,0,-1,169.0,18,1,2,isolated
493243,9,Fri,15,May,135,111,16,x86,critical,--,11,123,YES,1,0,75,0,0.04,291.0,9,1,15,isolated
493249,10,Fri,15,May,135,111,11,x86,normal,--,8,111,YES,1,0,87,0,-1,843.5,9,2,16,isolated
494107,19,Wed,20,May,140,35,13,x86,major,P1,10,167,NO,1,9,619,2,14.71,158.5,10,1,1,high
495177,21,Wed,27,May,147,237,6,x86,critical,--,0,125,NO,1,0,5149,0,-1,498.5,2,1,71,isolated
495555,16,Fri,29,May,149,258,8,x86,critical,--,7,463,NO,1,1,27015,0,2.66,69.0,7,60,72,moderate
495875,15,Mon,1,Jun,152,23,10,All,critical,P2,7,138,NO,1,1,3200,0,-1,214.0,9,60,5,isolated
496011,14,Tue,2,Jun,153,9,9,x86,critical,--,12,1031,NO,1,2,5912,0,-1,394.0,11,61,1,isolated
496867,2,Mon,8,Jun,159,111,4,x86,critical,--,7,130,YES,1,0,8,0,-1,104.0,7,11,1,moderate
497573,6,Thu,11,Jun,162,279,14,x86_64,critical,--,4,115,NO,1,0,7398,0,-1,573.0,6,1,73,isolated
498492,15,Mon,15,Jun,166,39,11,All,critical,--,7,128,YES,1,1,25,0,-1,986.0,8,1,74,isolated
499203,14,Thu,18,Jun,169,149,5,All,critical,--,9,453,NO,1,2,28205,0,-1,10.0,10,1,1,isolated
50006,12,Wed,23,Aug,236,43,5,x86,normal,P1,5,118,NO,1,0,10,0,0.4,473.0,9,5,5,isolated
500103,18,Tue,23,Jun,174,119,3,All,critical,--,28,1324,YES,1,0,29587,0,-1,723.0,28,1,75,moderate
500105,18,Tue,23,Jun,174,53,3,All,critical,P2,41,2698,NO,0,5,-1,0,-1,996.0,39,2,1,high
500538,15,Thu,25,Jun,176,471,16,All,critical,--,26,2389,NO,0,3,-1,0,172.98,347.0,18,3,3,moderate
50182,10,Thu,24,Aug,237,130,10,x86,critical,P3,5,69,NO,1,0,820,0,14.82,896.0,8,6,1,isolated
501934,5,Thu,2,Jul,183,159,11,All,critical,P2,8,53,NO,1,5,3337,0,-1,1099.5,11,61,25,isolated
501960,8,Thu,2,Jul,183,297,4,x86,critical,--,5,356,YES,1,0,28440,0,-1,101.0,9,1,76,isolated
502017,11,Thu,2,Jul,183,23,12,x86,normal,--,9,123,NO,1,2,599,0,-1,206.0,12,4,5,isolated
502505,17,Sun,5,Jul,186,279,8,All,critical,--,3,151,YES,1,0,20,0,-1,552.0,3,1,77,isolated
502678,12,Mon,6,Jul,187,279,9,x86,critical,--,4,107,YES,1,0,2,0,-1,552.0,4,2,78,isolated
502832,8,Tue,7,Jul,188,111,4,x86,normal,--,14,113,NO,1,2,315,0,-1,69.0,13,6,2,skewed
503237,20,Wed,8,Jul,189,19,6,All,critical,--,6,207,YES,1,0,19769,0,-1,126.0,9,1,79,moderate
503384,13,Thu,9,Jul,190,111,8,x86,critical,--,11,963,NO,0,0,-1,0,-1,1018.0,10,1,17,isolated
503418,16,Thu,9,Jul,190,35,9,All,critical,P2,13,143,YES,1,0,3463,0,-1,19.0,18,2,1,isolated
503650,1,Sat,11,Jul,192,111,3,x86,critical,--,12,319,NO,0,0,-1,0,-1,338.0,14,12,18,isolated
503679,10,Sat,11,Jul,192,111,3,All,critical,P1,7,106,NO,1,0,332,0,-1,106.0,7,13,19,isolated
503767,11,Sun,12,Jul,193,111,3,x86,critical,--,34,2109,NO,0,0,-1,0,-1,153.0,30,14,20,isolated
504146,11,Tue,14,Jul,195,119,9,x86,critical,--,6,67,NO,1,1,66,0,-1,522.0,11,62,4,isolated
504669,14,Thu,16,Jul,197,53,6,x86,critical,--,2,167,NO,0,0,-1,0,-1,205.0,2,3,80,isolated
505188,3,Mon,20,Jul,201,23,7,x86,critical,--,9,104,NO,1,0,3848,0,-1,110.0,9,3,81,isolated
505742,7,Wed,22,Jul,203,53,3,x86,critical,--,5,95,NO,1,0,2241,0,-1,279.5,5,1,82,skewed
507015,14,Tue,28,Jul,209,23,3,x86,critical,--,8,4514,YES,1,0,28889,0,-1,50.0,9,1,83,isolated
507114,6,Wed,29,Jul,210,53,17,x86,critical,P1,18,165,YES,1,5,1690,1,-1,110.0,21,4,7,isolated
507119,6,Wed,29,Jul,210,30,12,x86,critical,P3,12,1750,YES,1,0,5566,0,-1,1021.5,12,1,84,isolated
507495,14,Thu,30,Jul,211,300,11,x86,critical,--,2,96,YES,1,0,278,0,-1,297.0,3,63,85,moderate
507788,0,Sat,1,Aug,213,53,11,x86_64,critical,--,1,139,NO,0,0,-1,0,-1,35.0,1,1,86,moderate
508247,5,Tue,4,Aug,216,153,10,x86,critical,--,7,77,NO,1,1,646,0,-1,907.5,11,64,1,isolated
509839,15,Tue,11,Aug,223,23,14,All,critical,--,11,59,YES,1,2,5855,1,-1,167.0,15,65,26,isolated
510996,15,Mon,17,Aug,229,111,11,x86,critical,--,28,2954,NO,0,0,-1,0,-1,226.0,28,1,21,isolated
511835,0,Fri,21,Aug,233,111,16,x86,critical,P1,7,153,NO,1,2,644,0,0.69,74.5,7,15,13,isolated
512486,10,Tue,25,Aug,237,53,17,x86,critical,--,5,656,NO,0,0,-1,0,-1,47.0,7,1,87,isolated
513224,5,Fri,28,Aug,240,23,13,x86,critical,--,13,678,YES,1,0,22183,0,-1,198.0,14,4,88,high
514554,15,Thu,3,Sep,246,119,6,All,normal,P2,12,159,NO,1,2,166,0,4.96,98.0,13,3,11,isolated
514734,12,Fri,4,Sep,247,111,7,x86,critical,--,6,272,YES,1,0,8858,0,-1,498.5,9,1,22,isolated
514766,14,Fri,4,Sep,247,111,5,x86,critical,--,6,53,YES,1,0,1,0,-1,259.0,5,62,23,isolated
514819,23,Fri,4,Sep,247,111,10,All,critical,P1,10,114,NO,1,4,282,0,0.65,277.0,12,16,14,isolated
515922,4,Fri,11,Sep,254,279,6,x86,critical,--,4,141,YES,1,0,122,0,-1,158.5,4,1,89,high
517615,17,Fri,18,Sep,261,35,13,Sun,critical,P1,11,5652,NO,0,4,1265,1,-1,20.0,11,2,2,high
519616,21,Tue,29,Sep,272,1349,14,x86,normal,--,13,92,NO,1,2,379,0,-1,158.5,14,2,1,high
519726,9,Wed,30,Sep,273,30,10,x86,critical,--,5,82,YES,1,0,1219,0,-1,198.0,7,2,90,high
519752,10,Wed,30,Sep,273,31,3,All,critical,--,16,1133,YES,1,1,20803,0,856.83,920.5,18,5,91,isolated
519926,1,Thu,1,Oct,274,119,13,All,critical,--,10,107,NO,1,3,321,0,6.73,867.5,9,1,1,isolated
520336,21,Fri,2,Oct,275,111,21,x86,critical,P1,10,112,NO,1,1,109,0,0.95,498.5,10,17,1,isolated
520541,6,Mon,5,Oct,278,277,8,x86,critical,--,20,140,NO,1,0,418,0,-1,785.0,21,1,92,isolated
520554,7,Mon,5,Oct,278,119,4,All,critical,--,21,911,YES,0,0,810,1,-1,361.0,25,6,5,moderate
520650,15,Mon,5,Oct,278,955,12,x86,critical,--,4,261,NO,0,0,-1,0,-1,158.5,8,3,93,high
521169,20,Wed,7,Oct,280,111,15,All,critical,P2,9,544,NO,1,1,206,0,6.14,498.5,10,18,2,isolated
521844,11,Mon,12,Oct,285,111,21,x86,critical,--,18,92,YES,1,0,1009,0,45.1,291.0,17,5,2,isolated
523405,11,Tue,20,Oct,293,434,7,All,critical,--,14,90,NO,1,0,242,0,-1,5.0,12,8,94,high
523423,12,Tue,20,Oct,293,111,5,x86,critical,--,9,700,YES,1,0,18670,0,-1,498.5,10,9,24,isolated
524671,7,Tue,27,Oct,300,111,6,x86,normal,--,1,90,NO,1,0,4,0,-1,12125.5,2,7,25,isolated
524706,10,Tue,27,Oct,300,434,3,All,critical,--,4,141,NO,0,0,-1,0,-1,55.0,5,1,95,isolated
524707,10,Tue,27,Oct,300,434,3,All,critical,--,4,55,NO,0,0,-1,0,-1,1.5,6,2,96,isolated
524709,10,Tue,27,Oct,300,434,3,All,normal,--,1,45,YES,1,0,47,0,-1,4.0,2,3,97,high
524710,10,Tue,27,Oct,300,434,3,All,critical,--,11,176,NO,0,0,-1,0,-1,6.0,8,4,98,skewed
524712,10,Tue,27,Oct,300,434,3,All,critical,--,3,140,NO,0,0,-1,0,-1,92.0,5,5,99,isolated
526217,7,Tue,3,Nov,307,23,7,x86,critical,--,9,130,NO,1,0,1300,0,-1,624.0,10,66,100,isolated
526483,6,Wed,4,Nov,308,119,4,Other,critical,--,7,93,YES,1,0,124,0,-1,361.0,6,1,101,moderate
526976,3,Fri,6,Nov,310,498,7,All,critical,--,3,350,NO,1,2,960,1,30.06,1.0,5,1,1,isolated
527555,14,Mon,9,Nov,313,498,2,x86,normal,--,3,145,NO,1,1,11,0,-1,173.0,5,1,1,moderate
527567,14,Mon,9,Nov,313,539,6,x86,critical,--,14,67,YES,1,0,406,0,580.8,291.0,15,7,102,isolated
527882,23,Tue,10,Nov,314,111,10,x86,critical,--,8,665,YES,1,0,17194,0,-1,52.0,10,1,26,isolated
528507,8,Fri,13,Nov,317,111,4,x86,critical,--,9,416,NO,1,1,143,0,-1,498.5,8,19,1,isolated
529087,12,Mon,16,Nov,320,159,3,All,critical,--,13,466,NO,1,1,4729,0,-1,301.0,14,7,8,isolated
529478,21,Tue,17,Nov,321,312,6,x86,normal,--,2,285,YES,1,0,17461,0,-1,12.0,4,3,1,isolated
530567,10,Mon,23,Nov,327,539,15,x86,critical,--,8,112,NO,1,0,608,0,0.26,291.0,8,1,103,isolated
531186,15,Wed,25,Nov,329,498,6,x86,critical,--,2,142,NO,0,0,-1,0,-1,307.0,3,15,104,isolated
531603,2,Sun,29,Nov,333,23,3,All,critical,P2,9,235,YES,1,1,7132,0,-1,206.0,12,67,22,isolated
531746,21,Sun,29,Nov,333,111,3,x86,critical,--,5,127,NO,1,0,12,0,-1,4.0,6,20,4,isolated
531961,14,Mon,30,Nov,334,53,4,All,critical,--,15,857,YES,1,0,21547,0,-1,238.0,14,1,2,isolated
53219,12,Tue,19,Sep,263,13,6,All,critical,P1,19,124,NO,1,2,187,1,1.87,1721.0,23,1,1,isolated
534768,16,Mon,14,Dec,348,23,3,x86,critical,--,9,120,NO,1,3,2231,0,-1,110.0,10,63,2,isolated
535914,17,Fri,18,Dec,352,35,7,x86,normal,--,4,96,NO,0,0,-1,0,-1,274.5,4,4,2,isolated
535990,13,Sat,19,Dec,353,160,9,x86_64,critical,--,5,82,NO,1,1,1505,0,55.24,53.5,10,1,1,isolated
536074,12,Sun,20,Dec,354,119,4,All,critical,--,10,465,NO,0,0,-1,0,-1,144.0,10,5,105,isolated
536272,15,Mon,21,Dec,355,31,7,x86,normal,--,4,109,NO,0,0,-1,0,-1,977.5,4,6,106,isolated
536308,18,Mon,21,Dec,355,434,15,x86,critical,--,9,649,YES,1,0,3883,0,-1,26.0,9,4,107,isolated
536379,7,Tue,22,Dec,356,39,9,All,normal,P1,12,1670,NO,1,8,216,0,4.27,2439.0,11,10,15,isolated
536617,14,Wed,23,Dec,357,434,5,x86,critical,--,4,61,NO,0,0,-1,0,-1,39.5,4,5,108,isolated
53670,20,Thu,21,Sep,265,142,20,All,critical,P3,20,179,YES,1,1,1037,3,-1,86.5,29,1,1,isolated
536960,6,Mon,28,Dec,362,75,3,x86,critical,--,9,1391,YES,1,0,5343,0,-1,9.0,5,6,1,skewed
537011,13,Mon,28,Dec,362,177,28,x86,critical,--,10,1816,YES,1,0,17013,0,-1,498.5,7,1,109,isolated
537033,15,Mon,28,Dec,362,53,8,x86,critical,--,2,253,NO,0,0,-1,0,-1,247.0,2,7,110,isolated
537150,12,Tue,29,Dec,363,23,7,x86,critical,--,6,479,NO,0,0,-1,0,-1,111.5,5,68,111,moderate
537379,7,Thu,31,Dec,365,53,11,x86,critical,--,6,556,NO,1,0,20452,0,-1,6.0,8,1,112,isolated
538143,5,Wed,6,Jan,6,119,6,All,critical,--,4,384,NO,1,3,12056,0,-1,264.0,6,16,10,isolated
538724,19,Fri,8,Jan,8,149,13,x86,critical,--,11,1423,NO,1,1,12445,0,94.34,89.5,17,7,11,isolated
539040,11,Mon,11,Jan,11,149,3,All,critical,--,11,962,YES,1,0,23568,0,-1,85.0,11,1,113,isolated
540133,23,Fri,15,Jan,15,111,12,x86,critical,--,7,115,YES,1,0,91,0,-1,843.5,5,21,3,isolated
540187,10,Sat,16,Jan,16,111,12,x86,critical,--,7,140,YES,1,0,81,0,-1,498.5,4,22,4,isolated
540944,14,Wed,20,Jan,20,75,3,x86,critical,--,3,79,YES,1,0,18092,0,-1,10.0,2,8,114,isolated
540947,14,Wed,20,Jan,20,75,4,x86,critical,--,3,87,NO,0,0,-1,0,-1,1.0,2,9,115,skewed
541314,23,Thu,21,Jan,21,194,11,x86,critical,--,1,136,YES,1,0,3315,0,-1,85.0,4,1,116,isolated
541868,13,Sun,24,Jan,24,498,5,x86,critical,--,2,31,YES,1,0,0,0,-1,580.5,1,64,117,isolated
541869,13,Sun,24,Jan,24,498,5,All,critical,--,6,170,NO,1,1,60,0,1.67,580.5,8,65,27,isolated
541889,17,Sun,24,Jan,24,315,12,x86,critical,--,9,78,YES,1,0,221,0,-1,2.0,14,1,1,moderate
542263,9,Tue,26,Jan,26,31,5,x86,normal,--,16,93,NO,1,2,191,2,0.25,549.0,16,1,2,isolated
543350,11,Sun,31,Jan,31,31,7,x86,critical,--,8,529,YES,1,0,14810,0,-1,549.0,10,1,6,isolated
543386,18,Sun,31,Jan,31,111,11,x86,critical,--,2,116,YES,1,0,7684,0,-1,498.5,4,1,27,isolated
543665,22,Mon,1,Feb,32,434,4,All,critical,--,3,337,NO,0,0,-1,0,-1,3.0,4,2,118,skewed
543764,9,Tue,2,Feb,33,31,9,x86,critical,--,9,101,NO,1,4,381,1,-1,2.0,15,1,2,moderate
544413,18,Thu,4,Feb,35,111,11,x86,critical,--,1,127,YES,1,0,7588,0,-1,498.5,3,2,28,isolated
544446,23,Thu,4,Feb,35,111,10,x86,critical,--,10,153,YES,1,0,400,0,-1,498.5,11,1,29,isolated
544610,16,Fri,5,Feb,36,119,11,x86,critical,--,20,1424,YES,0,0,6018,2,-1,2.0,19,10,119,isolated
544991,14,Mon,8,Feb,39,715,3,ARM,normal,--,1,58,YES,1,0,3024,0,-1,1057.0,3,1,120,isolated
545333,22,Tue,9,Feb,40,111,9,x86,critical,--,2,179,YES,1,0,5125,0,-1,153.0,4,3,30,isolated
545571,19,Wed,10,Feb,41,23,6,x86,critical,--,8,7,YES,1,0,6761,0,-1,403.0,4,66,121,isolated
545692,10,Thu,11,Feb,42,111,11,x86,critical,--,3,119,YES,1,0,1591,1,-1,498.5,5,4,31,isolated
