file,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
/netwerk/base/public/nsNetError.h,405,0,0,0,0.00
/xpcom/base/nsISupportsBase.h,112,1,1,0,9.75
/xpcom/glue/nsISupportsUtils.h,187,3,2,1,4.76
/nsprpub/pr/include/pratom.h,231,0,0,0,9.47
/nsprpub/pr/include/prerror.h,326,0,0,0,6.25
/nsprpub/pr/include/prtime.h,307,0,0,0,5.18
/nsprpub/pr/include/prlong.h,435,0,0,0,20.67
/netwerk/base/src/nsURLHelper.h,262,1,4,0,2.23
/nsprpub/pr/include/prclist.h,140,0,0,0,14.60
/nsprpub/pr/include/prnetdb.h,499,0,0,0,6.27
/gfx/skia/src/xml/SkBML_Verbs.h,25,0,0,0,0.70
/xpcom/glue/nsWeakReference.cpp,165,3,11,2,0.53
/xpcom/glue/nsWeakReference.h,95,1,4,0,1.54
/content/xslt/src/xslt/txFormatNumberFunctionCall.cpp,463,12,6,5,0.27
/content/xslt/src/xslt/txXSLTFunctions.h,196,1,1,0,1.04
/content/base/src/nsGkAtoms.h,66,0,0,0,12.25
/content/xslt/src/xpath/txIXPathContext.h,165,1,2,0,2.49
/content/xslt/src/xslt/txStylesheet.h,236,1,9,1,0.62
/content/xslt/src/base/txNamespaceMap.h,77,2,2,1,1.44
/nsprpub/pr/include/prdtoa.h,83,0,0,0,9.29
/content/xslt/src/base/txError.h,147,0,0,0,0.00
/content/xslt/src/xpath/txExpr.h,1040,1,37,1,0.60
/nsprpub/pr/tests/initclk.c,109,2,2,1,0.94
/nsprpub/pr/include/prlock.h,141,0,0,0,13.62
/nsprpub/pr/include/prcvar.h,126,0,0,0,12.88
/xpcom/tests/UTFStrings.h,142,0,0,0,0.38
/media/libjpeg/jquant2.c,1293,0,0,0,0.00
/media/libjpeg/jinclude.h,91,0,0,0,0.00
/media/libjpeg/jpeglib.h,1201,0,0,0,1.52
/media/libjpeg/jmorecfg.h,355,0,0,0,12.33
/js/src/ctypes/libffi/testsuite/libffi.call/struct3.c,59,2,2,0,0.18
/js/src/ctypes/libffi/testsuite/libffi.call/ffitest.h,129,0,0,0,0.00
/nsprpub/pr/include/prinit.h,247,0,0,0,4.53
/nsprpub/pr/include/prwin16.h,196,0,0,0,0.00
/gfx/thebes/gfxGDIFont.h,123,1,5,1,1.17
/gfx/thebes/gfxFont.h,2560,1,170,2,0.78
/gfx/thebes/gfxGDIFontList.h,370,3,18,2,0.28
/xpcom/glue/nsDataHashtable.h,62,0,0,0,5.62
/xpcom/glue/nsHashKeys.h,441,1,79,1,0.53
/gfx/cairo/cairo/src/cairo.h,2707,0,0,0,1.15
/js/src/jsatom.cpp,807,4,20,3,0.41
/js/src/jsstdint.h,49,0,0,0,0.00
/js/src/jshash.h,154,0,0,0,1.19
/js/src/jsprf.h,115,0,0,0,7.17
/js/src/jsatom.h,581,1,18,1,0.32
/js/src/jscntxt.h,2391,1,179,1,0.38
/js/src/jsgc.h,1819,1,110,2,0.45
/js/src/jsgcmark.h,259,1,6,1,0.39
/js/src/jslock.h,262,1,4,0,1.68
/js/src/jsnum.h,664,2,16,2,0.69
/js/src/jsstr.h,355,1,3,1,1.04
/js/src/jsversion.h,216,0,0,0,0.00
/js/src/jsxml.h,336,2,6,1,0.37
/js/src/frontend/Parser.h,288,1,8,0,0.85
/js/src/jsstrinlines.h,326,1,35,2,0.35
/js/src/jsatominlines.h,192,3,8,2,0.46
/js/src/jsobjinlines.h,2150,1,249,2,0.12
/js/src/vm/String-inl.h,418,2,36,3,0.19
/js/src/jspubtd.h,255,0,0,0,1.12
/xpcom/io/nsStringStream.cpp,443,3,31,3,0.29
/xpcom/io/nsStringStream.h,108,0,0,0,7.80
/xpcom/io/nsStreamUtils.h,250,0,0,0,2.91
/xpcom/glue/nsIClassInfoImpl.h,507,1,1,0,4.64
/xpcom/tests/static-checker/OverrideFail2.cpp,8,0,0,0,0.20
/other-licenses/7zstub/src/7zip/Common/FileStreams.cpp,251,3,11,1,0.04
/gfx/angle/src/compiler/unistd.h,1,0,0,0,0.00
/other-licenses/7zstub/src/7zip/Common/FileStreams.h,98,1,17,1,0.09
/other-licenses/7zstub/src/Common/MyUnknown.h,24,0,0,0,0.00
/xpcom/glue/nsTHashtable.h,488,2,20,2,0.95
/xpcom/glue/nsTArray.h,1452,2,108,3,0.63
/media/libjpeg/jidctflt.c,242,0,0,0,0.00
/media/libjpeg/jdct.h,184,0,0,0,3.26
/security/manager/ssl/src/nsPKCS11Slot.h,107,0,0,0,1.00
/security/nss/lib/pk11wrap/pk11func.h,47,0,0,0,0.00
/security/manager/ssl/src/nsNSSShutDown.h,341,1,9,2,1.20
/ipc/chromium/src/base/scoped_temp_dir_unittest.cc,57,8,4,2,0.23
/ipc/chromium/src/base/file_util.h,527,1,3,1,1.35
/ipc/chromium/src/base/scoped_temp_dir.h,47,1,1,0,1.38
/netwerk/base/src/nsProxyInfo.cpp,102,2,11,3,0.75
/netwerk/base/src/nsProxyInfo.h,98,1,7,2,1.33
/js/src/ctypes/libffi/testsuite/libffi.call/cls_dbls_struct.c,66,2,3,0,0.23
/gfx/skia/src/gpu/GrResource.cpp,34,2,3,1,0.30
/gfx/skia/include/gpu/GrResource.h,78,2,3,2,1.52
/gfx/skia/src/gpu/GrGpu.h,423,2,6,2,1.07
/image/src/imgLoader.h,459,1,19,1,0.28
/xpcom/glue/nsRefPtrHashtable.h,196,4,3,2,1.05
/xpcom/ds/nsExpirationTracker.h,411,3,20,2,0.72
/image/src/imgRequest.h,267,1,8,0,0.73
/xpcom/glue/nsCOMArray.h,284,1,35,0,0.83
/toolkit/crashreporter/google-breakpad/src/common/mac/dump_syms.h,171,1,3,1,2.23
/toolkit/crashreporter/google-breakpad/src/common/byte_cursor.h,263,2,22,3,0.82
/toolkit/crashreporter/google-breakpad/src/common/mac/macho_reader.h,459,1,20,1,1.54
/toolkit/crashreporter/google-breakpad/src/common/module.h,287,1,4,1,2.03
/gfx/cairo/cairo/src/cairo-glitz-private.h,41,0,0,0,32.00
/gfx/cairo/cairo/src/cairoint.h,2586,1,7,1,0.10
/gfx/cairo/cairo/src/cairo-glitz.h,57,0,0,0,0.00
/gfx/cairo/cairo/src/cairo-compiler-private.h,268,0,0,0,0.00
/content/xul/templates/src/nsXULTemplateResultSetRDF.cpp,114,4,5,3,0.74
/content/xul/templates/src/nsXULTemplateQueryProcessorRDF.h,396,1,7,0,1.55
/media/libjpeg/jsimd_none.c,300,1,44,0,0.05
/media/libjpeg/jsimd.h,90,0,0,0,0.27
/media/libjpeg/jsimddct.h,102,0,0,0,0.23
/storage/src/mozStorageStatementData.h,185,2,9,4,1.21
/storage/src/mozStorageBindingParamsArray.h,146,1,9,1,0.86
/storage/src/mozStorageConnection.h,255,1,3,0,2.41
/storage/src/StorageBaseStatementInternal.h,361,1,2,0,3.90
/ipc/chromium/src/base/condition_variable_win.cc,446,3,22,3,1.66
/ipc/chromium/src/base/condition_variable.h,174,0,0,0,4.25
/gfx/skia/src/animator/SkCondensedDebug.cpp,1389,0,0,0,0.07
/gfx/skia/include/core/SkTypes.h,564,1,35,2,0.94
/gfx/skia/include/core/SkPreConfig.h,115,0,0,0,0.00
/security/nss/lib/ssl/sslnonce.c,533,3,20,3,0.37
/security/nss/lib/certdb/cert.h,1682,0,0,0,1.48
/security/nss/lib/pk11wrap/pk11pub.h,855,0,0,0,0.85
/security/nss/lib/ssl/ssl.h,834,0,0,0,3.61
/security/nss/lib/nss/nss.h,353,0,0,0,5.48
/security/nss/lib/ssl/sslimpl.h,1666,0,0,0,0.69
/security/nss/lib/ssl/sslproto.h,231,0,0,0,0.00
/security/nss/lib/util/nssilock.h,320,0,0,0,66.50
/security/nss/lib/util/secport.h,293,0,0,0,1.03
/security/nss/lib/util/nssilckt.h,223,0,0,0,6.23
/security/nss/lib/ssl/ssl3prot.h,351,0,0,0,0.25
/nsprpub/pr/include/prio.h,2037,0,0,0,3.85
/js/src/ctypes/libffi/src/pa/ffitarget.h,78,0,0,0,5.40
/layout/xul/base/src/nsTitleBarFrame.h,70,1,1,0,2.17
/layout/xul/base/src/nsBoxFrame.h,287,1,6,0,0.77
/layout/generic/nsFrame.h,849,1,3,0,0.93
/intl/uconv/ucvlatin/nsMacGreekToUnicode.h,53,0,0,0,14.33
/widget/src/qt/mozqwidget.h,115,1,2,0,0.82
/security/nss/lib/certdb/crl.c,3405,6,70,5,0.21
/security/nss/lib/certdb/certi.h,415,0,0,0,1.27
/security/nss/lib/util/secder.h,211,0,0,0,4.35
/security/nss/lib/util/secasn1.h,326,0,0,0,0.69
/security/nss/lib/util/secoid.h,175,0,0,0,4.19
/security/nss/lib/certdb/certdb.h,115,0,0,0,1.55
/security/nss/lib/certdb/certxutl.h,82,0,0,0,2.17
/security/nss/lib/util/secerr.h,244,0,0,0,0.24
