bugID,daily_crash,daily_user
630137,0.0,0.0
681099,0.0,0.0
725649,0.0,0.0
79371,0,0
606421,0.0,0.0
819464,0.0,0.0
774670,0,0
359371,0,0
795892,0.0,0.0
696386,0.0,0.0
797705,0,0
722851,0,0
777789,0,0
694775,0.0,0.0
706136,0,0
706138,0,0
603146,0.0,0.0
87610,0,0
737088,0,0
625753,0.0,0.0
299419,0,0
740729,0,0
740727,0,0
764051,0,0
702112,0.0,0.0
558955,0.0,0.0
785596,0,0
785597,0,0
791950,0,0
789885,0,0
502678,0,0
527555,0,0
725081,0,0
577677,0.0,0.0
145147,0,0
84832,0,0
744286,0,0
697654,0.0,0.0
779849,0.001,0.001
535914,0,0
716218,0,0
700112,0.0,0.0
705931,0.0,0.0
589207,0.0,0.0
570715,0.0,0.0
811389,0.005,0.003
634256,0.0,0.0
785626,0.009,0.001
570863,0.0,0.0
751078,0.0,0.0
764392,0,0
642763,0.0,0.0
764394,0,0
764397,0,0
764396,0,0
807976,0.009,0.004
817759,0.001,0.001
292033,0,0
610551,0.0,0.0
773177,0,0
808164,0,0
757853,0.0,0.0
782931,0.002,0.002
782933,0,0
366320,0,0
732359,0,0
647623,0.0,0.0
670267,0,0
592829,0.0,0.0
612551,0.0,0.0
720613,0,0
635477,0.0,0.0
807606,0.0,0.0
372373,0,0
441133,0,0
500103,0,0
500105,0,0
667901,0.0,0.0
749082,0,0
813474,0,0
301097,0,0
716443,0.0,0.0
440473,0,0
618938,0,0
520541,0,0
717807,0,0
781676,0,0
801617,0,0
250900,0,0
619455,0.0,0.0
704847,0.0,0.0
591983,0.0,0.0
752901,0.0,0.0
611602,0.0,0.0
739488,0,0
617297,0.0,0.0
364427,0,0
581785,0.0,0.0
811366,0,0
595208,0.0,0.0
587304,0.0,0.0
781450,0,0
805421,0,0
761706,0,0
584651,0.0,0.0
768006,0.0,0.0
768000,0,0
790139,0,0
557070,0.0,0.0
682616,0.0,0.0
720100,0.0,0.0
791958,0,0
465832,0,0
735349,0,0
808378,0,0
692961,0,0
736695,0.0,0.0
808375,0,0
546615,0.0,0.0
752830,0,0
773952,0,0
734129,0.0,0.0
583777,0.0,0.0
703563,0.0,0.0
654462,0.0,0.0
307826,0,0
615293,0.0,0.0
395575,0,0
779447,0.0,0.0
793136,0,0
691546,0.0,0.0
721349,0,0
721344,0,0
721347,0,0
721346,0,0
804066,0.0,0.0
721342,0.005,0.004
325730,0,0
785022,0,0
540187,0.0,0.0
717663,0.0,0.0
703415,0,0
772047,0,0
736859,0,0
736858,0,0
779207,0,0
736855,0,0
736857,0,0
265899,0,0
736850,0,0
736853,0,0
736852,0,0
707662,0.0,0.0
360599,0,0
636921,0.0,0.0
803262,0.0,0.0
803267,0.0,0.0
753834,0,0
789413,0,0
530567,0,0
786826,0,0
817323,0.001,0.001
760031,0,0
694818,0.0,0.0
561025,0.0,0.0
620794,0.0,0.0
711707,0,0
819329,0,0
760039,0.0,0.0
786986,0.0,0.0
785366,0.0,0.0
687908,0,0
677416,0.0,0.0
620402,0.0,0.0
631999,0.0,0.0
620405,0.0,0.0
788436,0.0,0.0
585921,0.0,0.0
773684,0,0
713569,0,0
591330,0.0,0.0
751479,0,0
692149,0.0,0.0
798420,0.0,0.0
738198,0,0
738199,0,0
769263,0,0
580151,0.0,0.0
789251,0.0,0.0
751879,0.0,0.0
108098,0,0
544446,0.0,0.0
751058,0,0
613838,0.0,0.0
730703,0.0,0.0
778175,0.04,0.011
819477,0.001,0.001
341595,0,0
815141,0.031,0.008
746517,0,0
770364,0.002,0.002
729368,0.0,0.0
612402,0.0,0.0
589329,0.0,0.0
781199,0,0
351328,0,0
748701,0.0,0.0
343510,0,0
354924,0,0
642805,0.0,0.0
740731,0,0
537033,0,0
740732,0,0
712564,0,0
763912,0.051,0.004
700990,0.0,0.0
798779,0,0
613376,0.0,0.0
625783,0.0,0.0
373344,0,0
616400,0.0,0.0
551326,0.0,0.0
776331,0,0
704698,0.0,0.0
776334,0,0
776336,0,0
110395,0,0
779832,0,0
524709,0,0
761041,0,0
759109,0,0
732901,0,0
779835,0,0
647500,0.0,0.0
524706,0,0
524707,0,0
334515,0,0
713583,0,0
713580,0,0
